phylum	taxon	total	X17371n12	X17371n14	X17371p00	X17371p01	X17371p03	X17371p04	X17371p06	X17371p07	X17371p09	X17371p10	X17372n12	X17372n14	X17372p00	X17372p01	X17372p01r	X17372p03	X17372p04	X17372p06	X17372p08	X17372p10c	X17373n12	X17373p00	X17373p03	X17373p04	X17373p06	X17373p07	X17373p08	X17373p09	X17373p10c	X17381n03	X17381n12	X17381n14	X17381p00	X17381p01	X17381p03	X17381p06	X17381p07	X17381p08	X17381p08r	X17381p09	X17381p10c	X17381p10cr	X17382n12	X17382n14	X17382p00	X17382p01	X17382p03	X17382p04	X17382p07	X17382p08	X17382p09	X17382p10c	X17383n12	X17383n14	X17383p00	X17383p01	X17383p04	X17383p07	X17383p08	X17383p09	X17383p10c	X17384n12	X17384n14	X17384p00	X17384p01	X17384p03	X17384p04c	X17391n03	X17391n14	X17391p00	X17391p01	X17391p03	X17391p04c	X17392n12	X17392p00	X17392p04c	X17392p04cr	X17401n03	X17401n12	X17401p00	X17401p01Amis	X17401p01B	X17401p03	X17401p04c	X17402n12	X17402n14	X17402p00	X17402p01	X17402p03	X17402p04c	X17403n12	X17403n14	X17403p00	X17403p01	X17403p03	X17403p04c	X17431n12	X17431n14	X17431p00	X17431p01	X17431p03	X17431p04c	X17432n12	X17432n14	X17432p00	X17432p01	X17432p03	X17432p04c	X17433n11	X17433n12	X17433p00	X17433p01	X17433p03	X17441n03	X17441n12	X17441n14	X17441p01	X17441p03	X17441p04	X17441p07	X17441p09	X17441p10c	X17442n12	X17442p00	X17442p01	X17442p03	X17442p04	X17442p06	X17442p07	X17442p08	X17442p10c	X17442p10cr	X17443n12	X17443n14	X17443p01	X17443p03	X17443p04	X17443p04c	X17443p06	X17443p07	X17443p08	X17443p09	X17443p10c
01_Bacteroidetes	Bacteroidales_S24-7_group	1784209	46.8386579334314	31.5036686170707	52.2660893625743	21.8802792534245	25.8476810919808	24.8248987596465	35.7100826738062	30.6493066342814	32.0664235890932	21.7200481760467	33.3113320407574	31.4717593275328	40.1740681101367	22.6074957713879	22.5764163800376	32.0426998776826	35.8135270470414	32.5012509034303	35.0682337381267	20.0417623721027	29.1885850819893	24.504253021884	32.230677869177	32.5775688381464	24.4149908592322	34.8069888779546	41.3443385871713	31.1070979393079	19.9438348328046	0.119809915025573	0.218758916803674	0.121456142686011	0.616611514192342	0.0980452233592745	0.0114277007466098	0.0236666021213882	11.0005927243091	3.76119134386107	6.98081163975565	8.46812985211535	11.2497994545163	9.12718423187389	35.3073126962764	27.8405987108052	0.433670150483542	1.15183944258305	0.0194881122515266	0.0153513541173611	36.0743952771538	24.6497441951987	19.8986814948744	21.1298158400181	33.8646868865953	38.9663978494624	1.2663147326489	0.476277706539659	0.0213973744162922	19.7589234685925	20.0986916858748	20.8703279392811	16.8278451878621	31.8333721924302	28.4688839807717	0.290810391624661	0.351375999141677	0.108090867207712	0.0145884240854882	0.00342755295569317	35.3367258057122	0.536657145330217	0.0137013412090672	0.456301201239441	2.91503144356707	35.7789894903478	0.218119222788153	0.00666414909922918	1.07528230865747	22.1716683806496	26.9148204497614	28.7805343967143	28.6343612334802	33.0308563762391	28.7861902704178	22.6395396829251	38.6222963565432	35.1520808749714	0.0476292147749109	22.7584352735583	23.706580682984	19.9716880972042	29.302934795956	40.3823738260159	22.6918206676332	28.1086207757201	25.8270227182144	20.3824957712664	33.7492511413638	34.9357959542656	28.0576749269605	29.0972955412978	29.2247896922585	21.2520834478085	29.0697505484447	30.8076959710449	32.6455925462591	34.7700331910858	32.0301937809824	26.6760102779724	33.2979582420118	34.5186440091967	28.618907505374	29.7045643153527	30.3803571121098	23.0161215567887	35.1456310679612	33.3288092652913	26.2219193533227	25.2662331542739	31.5148240461541	31.7992801481637	27.1470252441964	17.281786842029	31.5394449255639	27.4287840960194	29.0238302588869	28.8001987622532	37.2462059820245	21.7106863831743	33.9920204113084	21.6254096946697	19.2100009075234	16.3916088450814	39.5824078187472	27.6655560183257	29.8596190601727	31.6623207301173	32.078330084067	21.163557001027	22.6237840945192	28.1655968210301	22.092518831092	23.9968823070928	18.4581528092978
01_Bacteroidetes	Bacteroidaceae	408004	3.78291672236332	1.30026934150646	0.0525210084033613	15.9125602979789	23.9754924771211	14.9682907572014	3.98658389478949	4.12912700878357	4.04777002747834	2.53128380999041	7.05828967451838	3.5614216192302	7.35930159828593	15.5724205466038	13.0235576611071	8.63560547092183	5.02386157933094	5.3835177257649	1.77497895875917	2.68532052620589	6.66897893905235	7.79764569562584	3.38934588483702	3.33781061114842	3.06901279707495	2.42122658150287	2.57130731293264	3.97142765003709	3.94196266056477	0.00402722403447304	38.5083631126269	32.2008518567816	0.0883809837009023	0.0291071756847846	0.0704708212707603	0	0.0018522634659554	0.00899806541593557	0.00506957998529822	0.00223728661878873	0.00962618321835392	0.00219245357479555	3.52456258411844	5.93657817109144	0.00433670150483542	0.0366721674917904	0	0.00255855901956018	0	0.00590318772136954	0.00511709621846589	0.0158174217602531	4.96739061609574	4.14247311827957	0.0582958188943226	0.29642458658762	0	0	0	0.025060862093656	0.0121136258100987	8.26403461050232	9.22870382400069	0.0315044590926716	0.00268225953543265	0.471347060282808	0.00182355301068602	0	6.01705405033695	0.0519345624513113	0.0959093884634707	0.0742815908994439	0.108752186864627	5.2900048370784	0.0106112054329372	0.00444276606615279	0.120451693851945	6.82269105716393	3.8160938704904	9.83428448625803	8.72468345662594	10.2649623611836	9.88196229161455	5.75639126951371	3.99222508650281	1.62736222899311	0.00164238671637624	0.00672133351256889	16.9304802384093	11.9519484094216	7.37041736591489	3.34945537855545	7.53702446275532	10.1232965606749	8.43563172578717	5.68287226496426	3.42719028239717	7.10466138962181	7.21146772600206	4.00592869325104	7.440634650197	4.74934520211733	5.00210660894074	4.54487728990063	12.9413522041937	6.31104788999526	9.67966050773622	5.52830335591373	2.51009343638251	6.88021850744205	13.0867623069535	7.69792531120332	5.79058835683661	5.21852413222933	6.59385113268608	5.2433948606587	3.90309239590187	9.1084723400245	6.46994230735712	4.77862808819932	8.8164404414563	7.77977345809554	8.12198441172832	5.17313567075535	5.68244794553084	9.99006188733794	8.73876528657728	4.3307831634722	3.96924604873371	3.87916163532862	6.95162900444686	6.45710394916024	6.87102028727973	5.3561016243232	5.06689514268767	6.13428943937419	7.21212949050676	2.91638137624101	4.65031844243075	4.94994650771817	4.45241945025042	5.73811379579111	7.5602319877129
01_Bacteroidetes	Rikenellaceae	163692	0.387648710065499	6.6220860035293	0.00128100020496003	0	0	0.00127346356620737	0.04413192503457	0.101674810065806	0.919467343056436	2.71704737991712	1.74704013860814	9.63279752248931	0	0	0.00389382828217276	0.0467029912153897	0.446669957918988	2.24791979392524	0.538054586990501	4.98225099185634	1.65712854307571	0.197508756221526	2.56015484098007	1.35392881128274	3.96709323583181	2.40451566184526	3.06156795597898	0.486955400045148	2.08019137760674	0.0151020901292739	0	0	0.0123322302838468	0	0	0	0	0.00299935513864519	0	0	0.00481309160917696	0.00219245357479555	1.91790040376851	8.22271386430678	0.0202379403558986	0.00500075011251688	0.00324801870858776	0	0	0	0.00341139747897726	0	9.17495092762616	4.57123655913978	0.087443728341484	0.0649469599826808	0.00251733816662261	0	0.000811609258838425	0.012530431046828	0	4.92733348876972	5.29318782209519	0.00969367972082202	0	0.0124038700074423	0	0	9.0886168798423	0.0108197005106899	0	0.00212233116855554	0.174949170173531	4.69196605250429	0.00825315978117336	0.00444276606615279	0.0363864491844417	0.147506414451473	0.616910860548967	0.605315313164116	3.09478292189621	0.406201088171722	0.268370897677909	0.165092621816504	0.403909513240788	5.01417777699502	0	0.00940986691759645	0.0757242659631638	0.135661200896544	0.978265318652532	3.23825345998741	2.77293498008846	2.65312234812559	1.40494220805102	1.516887652098	0.576362922717789	8.91996481970097	0.222796729512159	0.349224396978803	3.17591310829518	5.92889719215342	1.49641876480074	8.92148458583357	0.0130701869036727	0.0869290342974554	0.672224725852486	3.04705546471489	6.42057907486446	0.677649662039518	0.0198191880231122	5.75435684647303	5.77336983659624	2.66312585336523	0.444983818770227	6.01022439377488	1.28066547607858	3.86155875977759	3.13736426542102	4.61264283467869	6.49710347160556	4.90309684521568	0.484556064167595	1.6732054522617	3.45578339007205	3.67710168496183	4.70458228967143	8.70482009137358	2.6678539016079	6.41279972399517	5.93293402305109	6.16691524544452	0.177698800533096	7.15118700541441	3.19383114743294	2.39243807040417	1.61055990860662	9.66064703868538	5.21610214362434	4.00427938254623	7.80060732736522	5.4746687451286	6.11374733512138
01_Bacteroidetes	Bacteroidales_unclassified	76347	0.761930223232188	1.61914491811399	0.338184054109449	0.124157863670595	0.248177446874515	0.407508341186359	0.700226543881844	0.254187025164516	0.723948425280068	0.483801824973973	1.94505177179159	3.63368234773632	1.34144231664959	0.518561381643372	0.65935492244792	1.1297675970199	1.15664010155864	0.585608124386131	0.539557532764218	0.686991021089998	1.02896121163073	0.450319964185079	1.42744028504817	1.32840832773674	0.719835466179159	1.21618359730397	1.618591854356	1.13354187493953	0.699464350720266	0.0050340300430913	0	0	0.0205537171397447	0	0.00190461679110163	0	0	0.00299935513864519	0	0	0	0.00548113393698888	3.01704800358905	2.8023598820059	0.0173468060193417	0.0250037505625844	0	0	0.00522438744057259	0	0	0.00903852672014462	2.17343126701703	2.64516129032258	0.0744891019205234	0.00832653333111293	0	0.00865935816837256	0	0.00179006157811829	0	2.25123701458511	1.41397081113854	0	0.00268225953543265	0	0	0.00114251765189772	3.66982991793884	0.00649182030641392	0	0.0148563181798888	0.118208898765899	2.88026032276505	0.00471609130352764	0	0.0602258469259724	1.16966353994619	1.32760884516788	1.36345184937558	2.27467930069543	0.888797793843631	1.78989742773318	1.04882371506956	2.12569443487131	2.11521865478434	0.00656954686550495	0.00940986691759645	0.835409643851678	0.611458456214856	1.2661509284652	2.82426077519795	0.675340881980511	0.833624519542755	0.767237943403747	0.357396191411579	2.18150267523292	3.10817941952507	1.23799314794964	1.08421993015512	0.503141305505271	1.05500302214407	2.08917493571211	2.70819443121567	0.87010101387307	0.87719298245614	0.546417305092384	1.2821511069584	2.67389548967586	2.00874721247429	1.14341469364109	1.06058091286307	1.52039533722472	1.90527489321191	0.938511326860841	3.91558089033659	1.37230942757778	1.31231740646499	1.65408815993586	1.69130237271552	1.43135016279758	0.974825458443176	1.62480927048538	1.96938917921442	1.59330219301718	1.17902154763518	1.72683070576101	0.70017031169744	1.59420538022911	0.914265999654994	0.766857246574099	0.985668893067894	1.31793277062046	3.10287380258226	0.966189942661306	1.37983485441113	1.44416435906669	1.26454981170832	0.57637323570791	0.922741861531408	0.611271049414363	1.26734216679657	0.83442220846801
01_Bacteroidetes	Porphyromonadaceae	7449	0	0	0	0.0040707496285441	0.00620443617186288	0	0	0	0	0	0	0	0	0	0	0.00444790392527521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00125866908331131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00848932467422217	0	0	0	0	0	0	0	0	0	0	0.00682298892401465	0	0.0027570615238279	0	0	0	0.00244271825687625	0	0	0	0	0	0.00398565165404544	0	0.409031751606173	3.84696569920844	0.0504445425310549	0.0101518720051978	0.0053242466191034	0.00732640987600051	0.746756548648138	4.18452551036607	0	0	0	0	2.98304302687738	0.577385171227549	0.00457365877456436	0.0265560165975104	0.0602648208412969	0	0	0	0	0	0	0	0.0655418833777327	0.0695269271995133	0	0	0.00197925738263004	0	0	0	0	0.00215628773503536	0.0453761684363372	0.0372868166785552	0	0	0	0	0	0.0128380691543992	0	0	0.00197184209488504	0.0467653936087295	0.0366778992733191
01_Bacteroidetes	Bacteroidetes_unclassified	31	0	0	0	0	0	0.00127346356620737	0.001471064167819	0	0.00132107376875925	0	0	0.00442412623506857	0	0	0	0	0	0	0	0	0	0.00526690016590736	0.00659833721902081	0	0	0.00185676885084576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00136567245711788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00133978215142218	0	0	0	0	0	0	0	0	0	0	0.00290566750446746	0	0	0.00158052789631737	0	0	0	0.006914792469791	0	0	0.00172185202403705	0	0	0.00226203402099168	0.00234984491023592	0	0.00174298014745612	0	0	0.00579391059995944	0	0	0	0	0	0	0.00171235808832343	0	0	0	0	0	0	0.00217296827466319	0	0	0	0	0	0	0
01_Bacteroidetes	Prevotellaceae	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00649182030641392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
01_Bacteroidetes	Flavobacteriaceae	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0444247001332741	0	0	0	0	0	0	0	0	0	0
04_Actinobacteria	Coriobacteriaceae	86796	0.133671968988103	0.975202006129841	2.11493133838901	3.58633042274735	3.59391965255157	1.13083564679215	2.95536791314837	2.23684582144774	1.22727753117734	0.734888848061731	1.41702074996906	1.91859607727474	4.67375537308864	4.82061782248731	4.51424492179895	1.2832202824419	0.825163974892447	1.93658382906173	1.31357460622821	0.785132595531426	1.65134786211149	0.539857267005504	2.68992213962082	1.52182672934856	1.25	1.45199324136138	0.870761440634558	1.64629623657648	1.02449425347132	0.00201361201723652	0	0	0.00205537171397447	0.00153195661498866	0	0	0.0018522634659554	0	0	0	0.00160436386972565	0	2.88245850157021	2.51556866601114	0	0.00500075011251688	0	0.00255855901956018	0.00174146248019086	0	0	0	2.18609510542645	2.24731182795699	0.00647731321048029	0.00832653333111293	0	0	0	0	0	1.68907541255408	2.57459616300723	0.00727025979061652	0	0	0.00182355301068602	0	1.77417136569935	0.00216394010213797	0	0.00424466233711108	0.0661969833089035	2.71096257860252	0	0.00222138303307639	0.0188205771643664	0.567172551341581	1.44432171067714	1.13183218319444	1.9338929986424	1.61921442945517	1.02117400896086	0.701643642720144	1.8182820749645	4.46820127159689	0.00164238671637624	0.0497378679930098	1.53402706531829	1.02630647634776	1.15427121280341	3.06006243384826	0.614780422455084	1.045774472121	0.942606616181746	0.425601571451956	1.77040510669944	2.53298153034301	0.832334951762406	1.13904003898319	0.473857949100202	0.727146180193051	1.51239993607531	2.06051369971743	1.07735683477417	2.01517306780465	1.47964548595463	0.747488904461574	1.92640442957665	1.26367832385431	1.28214900980288	0.560995850622407	0.60781376448508	0.900652628678082	0.364077669902913	2.15345638798408	1.06917943415735	0.805767599660729	1.27586146793788	1.43446203305727	1.39963634825997	0.851704858194038	1.33201369128624	0.89785538170484	1.04702715541129	0.973483308488052	1.11242080447915	0.794787921386283	1.13015633829346	1.51587027772986	0.9687811961158	0.886777770572596	0.340589367688435	1.94502290712203	0.869966387662295	2.13385484571925	1.34979076380524	0.706093803491955	0.612680211185574	0.813846859238881	1.39803604527349	0.90257209664848	0.758774041216789
04_Actinobacteria	Bifidobacteriaceae	33118	0.0668359844940516	0.770873966750255	0	0	0.0977198697068404	0.113338257392456	0.310394539409809	0.333267432993476	0.121538786725851	0.0326617265805214	1.0086217565282	1.98643267954579	0	0	0	0.0689425108417658	0.122246514798881	0.0815403717499676	0.124744499218468	0.045938609313009	2.1041678709752	0.00263345008295368	0.206747899529319	0.361316319677636	0.0959780621572212	0.623874333884175	0.219519690916275	1.05936986036312	0.0702064589942275	0.00201361201723652	0	0	0.00616611514192342	0	0	0.00215150928376256	0	0	0	0	0	0	0.888851502916106	2.92117338577516	0.00433670150483542	0.00166691670417229	0	0	0	0	0	0	2.36497182295954	3.81720430107527	0.00323865660524015	0.00666122666489034	0	0	0	0	0	0.0518121292194503	0.0205707851543892	0	0.0053645190708653	0	0	0	1.42346307247971	0.00432788020427595	0	0.00212233116855554	0.0638328053335855	3.66298755551647	0	0.00222138303307639	0	0.402006918258593	2.85529688835164	0.0286539793213783	0.188402183248829	0.393157933964374	1.24860697309468	1.4542717715895	0.33498297514509	2.36354990401381	0	0	3.09492403146221	2.1705792143447	1.51310493498697	1.29958868687951	0	0	1.32323634914308	0.80209526927484	0.210713326584998	0.318381706244503	0	0	0	0	0.286208249190045	0.173032352287519	0	0	0.00187772269791197	0	0.263006113738609	0.349197019724446	0	0	0	0	1.25404530744337	5.88581252262034	0	0	0	0	0.00211425430250751	0	5.07031217782177	0	0	0	0	0	0	0.00215628773503536	0	0	1.95468680586406	3.99416909620991	0	0	0	0	0	0	0	0	0
04_Actinobacteria	Actinobacteria_unclassified	498	0	0.00309587938453918	0.0102480016396803	0.00203537481427205	0.01085776330076	0.00254692713241474	0.001471064167819	0.0141215013980286	0.015852885225111	0.00408271582256517	0.0061878635369828	0.0221206311753429	0.0346006946754854	0.00445117065788302	0.020767084171588	0.00222395196263761	0.00470178903072619	0.00926595133522359	0.00150294577371648	0.00208811860513677	0.0250496175116095	0.00526690016590736	0.0263933488760832	0.00268636668905306	0.00457038391224863	0.00557030655253727	0	0.00483730529846174	0.00260023922200842	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0140197397936294	0.00819403474270731	0	0	0	0	0	0	0	0	0.0205787374153106	0.00940860215053763	0	0	0	0	0	0	0	0.0129530323048626	0.00649603741717552	0	0	0	0	0	0.00687663320038509	0	0	0.00424466233711108	0	0.0087946880084429	0	0	0.00250941028858218	0.00311633269967902	0.00416831662533086	0.00477566322022971	0.0055412406837891	0.00745323097562794	0.00227432964133822	0.00728349802131637	0.00964971533339767	0.0193733598689656	0	0	0.00732815477062876	0	0.00545754710545345	0.0107182572113774	0.00550549632049329	0.00998352718015275	0.0199282582702272	0	0.00619745078191171	0.019349164467898	0.00630556781638187	0.0121822464062373	0.0133106165477585	0.00183160246900013	0.0203396725312722	0.0238117915991999	0.00746867823067013	0.0268689742373953	0.00563316809373592	0.00259544758493602	0.00230707117314569	0.0172869811744775	0.0167700821734027	0.0049792531120332	0.0172185202403705	0.0100211697210357	0.00809061488673139	0.0316684762938835	0	0.00706813683912921	0.0087149007372806	0.00873606597477024	0.00422850860501501	0.0072423882499493	0.00412388139717102	0.00310140028222743	0.00197925738263004	0	0.0117872403123619	0.00270336027682409	0.00513707426497029	0.00215628773503536	0.00680642526545059	0.00810582971272939	0	0.0354019158683882	0.00131813089039742	0.0239026510212951	0	0	0.00151279064490265	0.00382087727342198	0.00394368418977008	0.00779423226812159	0.00229236870458245
04_Actinobacteria	Corynebacteriaceae	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0350444545395548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00289113433655695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014540519581233	0	0	0.0145884240854882	0	0.00229221106679503	0.00432788020427595	0.00152237124545192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00164238671637624	0.00134426670251378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00680642526545059	0	0	0	0	0	0	0	0	0	0	0	0
04_Actinobacteria	Microbacteriaceae	37	0	0	0	0	0	0	0	0	0	0	0	0	0.00133079594905713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00520047844401685	0	0	0	0	0.00153195661498866	0	0	0	0	0	0	0.00320872773945131	0	0	0	0.00867340300967084	0.00166691670417229	0	0	0	0	0.00511709621846589	0	0	0	0	0	0	0	0	0	0	0	0	0.00484683986041101	0.0107290381417306	0	0	0	0	0	0.00152237124545192	0	0.00236417797531798	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0114967070146337	0.00403280010754134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00310140028222743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00229236870458245
04_Actinobacteria	Pseudonocardiaceae	13	0	0.00928763815361753	0	0	0	0	0	0	0.0026421475375185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00126739499632455	0	0	0.00109622678739778	0	0	0.00144556716827847	0	0	0	0	0	0	0	0	0	0.00323865660524015	0	0	0	0	0	0.00403787527003291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00134426670251378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00174298014745612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04_Actinobacteria	Actinobacteria_unclassified2	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0025958855214485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00152237124545192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0204192757963518	0	0	0	0	0	0	0	0	0	0	0	0
04_Actinobacteria	Dermabacteraceae	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00648971380362126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00268225953543265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00134426670251378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04_Actinobacteria	Micrococcaceae	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016637827765207	0.00411074342794894	0	0	0	0	0	0	0	0	0	0	0	0.00289113433655695	0	0	0	0	0.00196772924045651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00117902282588191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04_Actinobacteria	Nocardiaceae	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00222558532894151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00323865660524015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00164238671637624	0.00134426670251378	0	0	0	0	0	0	0	0	0	0	0	0.0040607488020791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04_Actinobacteria	Dietziaceae	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00450883732114945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00134426670251378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04_Actinobacteria	Mycobacteriaceae	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00164238671637624	0.00403280010754134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04_Actinobacteria	Cellulomonadaceae	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00235804565176382	0.00222138303307639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04_Actinobacteria	Brevibacteriaceae	1	0	0	0.00128100020496003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04_Actinobacteria	Nocardioidaceae	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00134426670251378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
